text,is_recruitment,cat_reason,label,legit_reason,source_file,source
"Chuyên Viên Quản Trị Hệ Thống
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Xe đưa đón Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Phụ cấp thâm niên Nghỉ phép năm CLB thể thao MÔ TẢ CÔNG VIỆC Weldcom Tuyển dụng 02 Chuyên viên Quản trị hệ thống làm việc tại 285A Ngô Gia Tự, Long Biên, Hà Nội Công việc bạn cần thực hiện như sau: - Cài đặt và cấu hình: Thiết lập và cấu hình phần mềm, phần cứng, máy chủ và các công cụ công nghệ. - Bảo trì và giám sát: Đảm bảo hệ thống hoạt động ổn định, liên tục và an toàn. Giám sát hiệu suất và bảo trì hệ thống theo yêu cầu. - Khắc phục sự cố: Chẩn đoán và giải quyết các vấn đề kỹ thuật liên quan đến mạng và máy chủ. Đảm bảo an ninh mạng thông qua kiểm soát truy cập, sao lưu và tường lửa. - Nâng cấp hệ thống: Cập nhật hệ thống với các phiên bản và mô hình mới để đảm bảo hiệu suất và bảo mật. - Hỗ trợ kỹ thuật: Cung cấp hỗ trợ kỹ thuật cho các dự án và đào tạo nhân viên về cách sử dụng các tài nguyên IT một cách đúng đắn YÊU CẦU CÔNG VIỆC Bạn cần có những kỹ năng sau: - Tốt nghiệp Cao đẳng, đại học hoặc chứng chỉ chuyên ngành: Công nghệ thông tin, Quản trị hệ thống, Network & Bảo mật - Có ít nhất 03 năm kinh nghiệm làm việc liên quan tới quản trị hệ thống hoặc quản trị mạng. - Có kinh nghiệm làm việc trên các môi trường: Windows Server/Linux/Hyper-V/VMware vSphere. - Có kinh nghiệm quản trị các dịch vụ AD, DNS, Exchange server Hybrid, Microsoft 365, Web Server, Nginx/HAProxy, hệ thống giám sát (PRTG,Zabbix,…) - Có hiểu biết về các hệ thống Server HPE/DELL, hệ thống lưu trữ SAN và Backup (HPE MSA/3PAR, HPE StoreOnce, Veeam Backup,… hoặc các giải pháp/sản phẩm tương đương) - Kiến thức cơ bản về hệ thống CSDL: MySQL/MariaDB, MS SQL Server. - Có khả năng chịu áp lực công việc, có tinh thần học hỏi và chia sẻ, khả năng cộng tác phối hợp làm việc theo nhóm. - Sử dụng, đọc hiểu tốt các tài liệu kỹ thuật tiếng Anh. - Ưu tiên ứng viên có chứng chỉ: MSCA, MCSE, Linux+, LPI, Security+, VCP, Azure Admin. ĐỊA ĐIỂM LÀM VIỆC Hà Nội 285A Ngô Gia Tự, Đức Giang, Long Biên, Hà Nội THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: 22 - 40 Lương: 15 Tr - 25 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-he-thong.35C5C58C.html
":zap::zap:FPT SOFTWARE TUYỂN FRESHER AUTOMATION TESTER :zap::zap:
:boom:Yêu cầu:
GPA >3.2
ENG 650+ hoặc N3+
Có kiến thức cơ bản về Java core, OOP
:boom:Quyền lợi:
Trợ cấp đào tạo hấp dẫn
Cơ hội kí HĐ chính thức
Được đào tạo bài bản, chuyên sâu
:boom:Liên hệ:
Gửi CV về mail: HaTTT12@fpt.com",1,"Văn bản chứa thông tin tuyển dụng vị trí Automation Tester tại FPT SOFTWARE với yêu cầu, quyền lợi và hướng liên hệ.",1,"Tin tuyển dụng từ FPT Software, công ty uy tín. Có yêu cầu rõ ràng về kỹ năng và quyền lợi.",content4_step2.csv,
"Nhân Viên Kinh Doanh
PHÚC LỢI Phụ cấp Đào tạo Công tác phí MÔ TẢ CÔNG VIỆC Thực hiện các công việc tìm kiếm khách hàng & xây dựng hệ thống đại lý – công tác viên bán tour ghép các tuyến tour nước ngoài và trong nước. Tiếp nhận Data khách hàng từ Marketing liên hệ xác định nhu cầu, thu thập thông tin để tư vấn các chương trình Tour cho khách hàng. Báo giá và giải đáp chi tiết lịch trình tour cho khách hàng, giúp khách hàng lựa chọn Tour phù hợp Chăm sóc khách hàng qua điện thoại/email hoặc gặp gỡ trực tiếp khách hàng có nhu cầu. Thực hiện giao dịch, ký hợp đồng sử dụng Tour, tiến hành các thủ tục đặt cọc, thanh toán theo Quy trình Tài chính của Công ty Báo cáo với cấp trên các biện pháp giải quyết các vấn đề phát sinh trong quá trình triển khai chương trình Tour để có phương án khắc phục, phòng ngừa hoặc giảm thiểu rủi ro. Cập nhật database khách hàng, đại lý, CTV hiện có và khách hàng mới Báo cáo hoạt động kinh doanh tháng. - Hình thức làm việc: Thứ 2 – Thứ 6 từ 8h – 17h, (nghỉ trưa 1 tiếng) Thứ 7 từ 8-12h YÊU CẦU CÔNG VIỆC Tốt nghiệp Cao đẳng chuyên ngành Du lịch, Quản trị kinh doanh ,... hoặc các trường đào tạo có thể đảm nhiệm được vị trí công ty tuyển dụng Có kiến thức về tuyến điểm du lịch, giá cả và chất lượng dịch vụ và đàm phán. Có ít nhất 1-2 năm kinh nghiệm làm sale tour outbound Có mối quan hệ với các công ty du lịch cũng như cộng tác viên du lịch. Có kinh nghiệm bán tour đi các tuyến điểm trung quốc Quyền lợi Ứng viên được làm việc trong môi trường chuyên nghiệp và năng động, coi trọng năng lực và khả năng sáng tạo Được đi nhiều nơi trong nước và quốc tế. Thu nhập cao gồm: lương cơ bản + thưởng doanh số (xứng đáng với đúng khả năng thực sự của bản thân) Đào tạo – Phát triển Được công ty tạo điều kiện và hỗ trợ khi tham gia các khóa đào tạo, phát triển năng lực. Có cơ hội làm những việc thách thức, phát huy hết khả năng bản thân và thăng tiến. Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp theo luật bảo hiểm. Địa điểm làm việc - Tòa nhà International Plaza, 343 Phạm Ngũ Lão, Quận 1, TP. Hồ Chí Minh. ĐỊA ĐIỂM LÀM VIỆC Hồ Chí Minh Toà nhà International Plaza, 343 Phạm Ngũ Lão, Phạm Ngũ Lão, Quận 1, Hồ Chí Minh THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35C5E25B.html
"nhà hai ông bà cần giúp việc từ 7h-18h. ở đường phong định cảng. nghỉ chủ nhật. lương 6 triệu/ tháng. bà khoẻ, ông đi lại hơi yếu, cần người hỗ trợ bà chăm ông, phụ bà việc nhà.  ai làm đc LH em 0915856327 ( em thành tâm kết nối để các chị có cv  ,hỗ trợ kinh tế gd ạ,nói KHÔNG với lừa đảo )",1,"Tin đăng tìm người giúp việc với lương cụ thể, thời gian làm việc và địa điểm rõ ràng.",1,"Việc gia đình, có địa chỉ cụ thể và số điện thoại liên hệ rõ ràng.",content1_step2.csv,
"NHÂN VIÊN KINH DOANH DỊCH VỤ CHUYỂN PHÁT NHANH QUỐC TẾ (EMS)
Phúc lợi Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Nghỉ phép năm ĐỊA ĐIỂM Hồ Chí Minh Mô tả Công việc 1. MỤC TIÊU CÔNG VIỆC Tìm kiếm, chăm sóc và phát triển khách hàng có nhu cầu sử dụng dịch vụ chuyển phát nhanh quốc tế EMS, nhằm tăng doanh thu, mở rộng thị phần và nâng cao hình ảnh thương hiệu của doanh nghiệp. 2. NHIỆM VỤ CHÍNH a. Phát triển kinh doanh - Tìm kiếm, tiếp cận và tư vấn khách hàng tiềm năng (doanh nghiệp, cá nhân có nhu cầu gửi hàng quốc tế). - Giới thiệu, tư vấn và chào bán dịch vụ EMS quốc tế: giá cước, thời gian vận chuyển, thủ tục hải quan, chính sách hậu mãi. - Đàm phán, ký kết hợp đồng, báo giá và theo dõi tiến độ thực hiện dịch vụ. - Xây dựng và triển khai các kế hoạch kinh doanh theo khu vực hoặc nhóm khách hàng được giao. b. Chăm sóc và duy trì khách hàng hiện hữu - Theo dõi tình hình sử dụng dịch vụ, phản hồi và hỗ trợ khách hàng trong quá trình vận chuyển. - Phối hợp với bộ phận vận hành, chăm sóc khách hàng, kế toán để đảm bảo chất lượng dịch vụ, xử lý khiếu nại và công nợ đúng hạn. - Xây dựng mối quan hệ lâu dài, nâng cao tỷ lệ khách hàng quay lại và giới thiệu thêm khách hàng mới. - Báo cáo kết quả kinh doanh định kỳ, tình hình thị trường và đối thủ cạnh tranh cho trưởng bộ phận. Yêu Cầu Công Việc 3. YÊU CẦU CÔNG VIỆC ·  Tốt nghiệp Cao đẳng/Đại học chuyên ngành Kinh tế, Kinh doanh, Marketing, Ngoại thương, Logistics hoặc các ngành liên quan. ·  Có ít nhất 06 tháng – 01 năm kinh nghiệm trong lĩnh vực chuyển phát nhanh, logistics, vận tải, xuất nhập khẩu là lợi thế. ·  Hiểu biết về thị trường chuyển phát quốc tế, quy trình giao nhận và thủ tục hải quan là điểm cộng. Kỹ năng ·  Giao tiếp, thuyết phục và đàm phán tốt. ·  Có khả năng làm việc độc lập, chịu được áp lực doanh số. ·  Có tinh thần cầu tiến, năng động, trung thực và trách nhiệm cao. Thông tin khác Bằng cấp: Đại học Giới tính: Nam Hình thức: Nhân viên chính thức Phụ cấp khác: Cơm trưa Xăng xe Chi phí điện thoại Chăm sóc khách Cơ hội huấn luyện: • Đào tạo nghiệp vụ chuyên sâu về dịch vụ chuyển phát quốc tế, kỹ năng bán hàng và chăm sóc khách hàng. Độ tuổi: 22 - 37 Thời gian làm việc: Linh hoạt Đồng nghiệp: Môi trường làm việc chuyên nghiệp, năng động, cơ hội thăng tiến rõ ràng. Phúc lợi: • Lương cứng + phụ cấp + hoa hồng theo doanh số (không giới hạn thu nhập). • Thưởng hiệu suất, thưởng quý/năm theo kết quả kinh doanh. Ngày nghỉ: Theo quy định Lương: 10 Tr - 30 Tr VND Gợi ý hồ sơ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-dich-vu-chuyen-phat-nhanh-quoc-te-ems.35C5FAF9.html
"Giám sát thi công nội thất
PHÚC LỢI Chế độ bảo hiểm Du Lịch Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí MÔ TẢ CÔNG VIỆC Giám sát thi công công trình nội thất, quảng cáo theo đúng bản vẽ kỹ thuật Nhận thông tin bản vẽ kỹ thuật từ bộ phận thiết kế, đọc kỹ các thông số kỹ thuật chi tiết của bản vẽ, xác minh lại với nhân viên thiết kế nếu có vấn đề chưa rõ. Tìm các nhà thầu phụ khi cần Đề xuất phương án thi công, lập tiến độ khối lượng công việc đảm bảo đúng tiến độ thi công Kiểm tra, giám sát vật tư, trang thiết bị tại công trình Đảm bảo an toàn thi công, an toàn lao động, phòng cháy chữa cháy, vệ sinh môi trường,… Chủ động xử lý các sự cố phát sinh trong khi thực hiện công việc, đề xuất các phương án nâng cao hiệu quả công việc Hoàn thành công việc theo đúng số lượng, chất lượng, tiến độ được giao Báo cáo tiến độ công việc cho cấp trên theo yêu cầu Thực hiện các công việc khác theo yêu cầu cấp trên Tổ trưởng/ GĐ sản xuất YÊU CẦU CÔNG VIỆC Bằng cấp: tốt nghiệp trung cấp trở lên ngành xây dựng, thiết kế/ kiến trúc nội thất,…các chuyên ngành, chứng chỉ khác có liên quan Kinh nghiệm: Từ 1 năm trở lên ở vị trí tương đương Biết đọc bản vẽ, sử dụng thành thạo phần mềm Autocad, sketchup,… Có thể đi công tác, tăng ca theo sắp xếp của quản lý để đảm bảo tiến độ công trình ĐỊA ĐIỂM LÀM VIỆC Hà Nội Công Ty Trí Lực Việt Hà Nội, Số 1298, đường 72, thôn, An Hạ, Hoài Đức, Hà Nội THÔNG TIN KHÁC Bằng cấp: Trung cấp Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/giam-sat-thi-cong-noi-that.35C5641B.html
"CHỊ CẦN GẤP NỮ LÀM GẦN CẦU TIÊN SƠN ###ĐÀNẮNG
#CôngViệc : bán hàng, báo giá ,kiểm tra đơn đặt hàng sỉ,lẻ .
#ThuNhập : khởi điểm 9 triệu /tháng+ thưởng .được hưởng bảo hiểm
#YêuCầu : Độ tuổi : 20t _54t ( chiu khó). #ThờiGian: 8h - 16h30.(Chủ Nhật,Lễ, tết nghỉ) 
Liên HỆ SĐT 0326.222.739",1,"Mô tả công việc bán hàng, báo giá, kiểm tra đơn đặt hàng, yêu cầu độ tuổi và thời gian làm việc.  ",0,"Xưng hô 'Chị cần' thiếu chuyên nghiệp, không rõ địa chỉ công ty/quán xá cụ thể.",content2_step2.csv,
"Cần mở thị trường ở-Quảng Nam -Đà Nẳng
:sparkles:Mình đang cần 3 bạn bán hàng
-Về các dòng nước uống hàng tiêu dùng cao cấp(ko cần kinh nghiệm)…
Xem thêm",1,,0,,facebook.csv,facebook.com
"Nezumi tìm đồng đội
1 phụ bếp full time
1 tạp vụ
1 oder",1,"Tin đăng tìm kiếm nhân viên cho các vị trí: phụ bếp, tạp vụ, order.",0,"Thiếu địa chỉ cụ thể, xưng hô 'Nezumi' không chuyên nghiệp",content1_step2.csv,
Tuyển nam nữ làm bảo vệ tại trung tâm thương mại go đà nẵng . Có nhận làm thời vụ . Giờ 18k tuổi từ 18t đến 55t Lh Zalo hoặc Sdt 0923254321,1,Tin đăng có từ khóa 'Tuyển' và mô tả vị trí làm việc 'Bảo vệ',1,"Việc công ty/quán xá, có địa chỉ cụ thể 'go đà nẵng'",content3_step2.csv,
"CẦN GẤP NGƯỜI LÀM VIỆC LÂU DÀI KHU VỰC #HOÀ CƯỜNG - #HẢI CHÂU - #ĐÀ NẴNG
CÔNG VIỆC: hỗ trợ khách hàng, kiểm tra đơn hàng, chăm sóc khách hàng...
ĐỘ TUỔI: Nam: 20 - 30 tuổi, Nữ: 20 - 38t
THỜI GIAN: hành chính có xoay ca Linh hoạt ( nghỉ lễ, chủ nhật...) 
GỌI TRỰC TIẾP: 0357917443 ( Zalo)",1,Tin đăng tìm người làm việc với mô tả công việc cụ thể và thông tin liên lạc.,0,"Thiếu địa chỉ cụ thể, xưng hô 'GỌI TRỰC TIẾP' thiếu chuyên nghiệp.",content2_step2.csv,
":mushroom:CẦN NGƯỜI PHỤ BÁN THỰC PHẨM
:mushroom: Khu vực: Hải Châu, Thanh Khê , ĐÀ NẴNG
:mushroom: Yêu cầu:  Nam  từ 20 t  __ 30tuổi
Nữ  từ  20 t __45 tuổi
chăm chỉ, chịu khó.
Thu nhập :  9triệu  đến 10 triệu  + thưởng
:alarm_clock:Thời gian :
•Sáng : 8h - 11h30
•Chiều : 13h30 - 17h00
:phone:  Inbox hoặc gọi trực tiếp 0935409212",1,,0,,facebook.csv,facebook.com
"CẦN TUYỂN 3 KẾ TOÁN BÁN HÀNG LƯƠNG CAO LF LÂU DÀI CÓ ĐÀO TẠO. YC NHANH NHẸN. IB 0932246559
IB",1,Tin đăng có yêu cầu tuyển dụng nhân viên kế toán bán hàng.,0,"Thiếu địa chỉ cụ thể, xưng hô 'IB' thiếu chuyên nghiệp, mức lương 'cao' không rõ ràng.",content1_step2.csv,
":loud_sound: CẦN 10 BẠN  phục vụ nhà hàng Hàn Quốc :loud_sound:
Dc: 127 Dương Đình Nghệ, Sơn Trà, Đà Nẵng
:heavy_check_mark:Độ tuổi: 18t - 30t
:alarm_clock:Thời gian làm việc:
-Chiều: 16:00-21:00
- Sáng: 9:00-14:00
- Fulltime: 9-14h/ 16-21h
Yêu cầu: Nam/ Nữ, Có kinh nghiệm phục vụ nhà hàng và giao tiếp tiếng anh/ tiếng hàn cơ bản
:dollar:Thu nhập: 27k-30k/1 tiếng
:point_right::point_right:Liên hệ: 0783520441 (gọi/ib zalo)
Ưu tiên liên hệ trực tiếp :four_leaf_clover:",1,,1,,facebook.csv,facebook.com
"Cần tuyển Giám đốc Kinh doanh, nhân viên kd bds tại Tp Vinh
Triển khai 5 dự án lớn tại Vinh và Tp Hà Tĩnh 
Liên hệ 0945475666",1,Tin đăng có yêu cầu tuyển dụng vị trí Giám đốc Kinh doanh và nhân viên kinh doanh bất động sản.,0,Thiếu địa chỉ cụ thể của công ty/dự án. Chỉ có số điện thoại liên hệ.,content1_step2.csv,
"Kế toán bán hàng
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Phụ cấp thâm niên Nghỉ phép năm MÔ TẢ CÔNG VIỆC Kế toán bán hàng phụ trách về hóa đơn & hàng hóa: 1/ Mảng Hóa đơn - Xuất hóa đơn bán hàng (Hóa đơn VAT). - Xuất phiếu Xuất kho kiêm Vận chuyển nội bộ. - Kiểm tra tính hợp lệ của hóa đơn, chứng từ trước khi xuất nhập kho - Nhận yêu cầu xuất hàng từ phòng kinh doanh, cân đối kho để xuất hóa đơn bán hàng - Cuối ngày tập hợp bảng kê bán lẻ tại các cửa hàng để xuất hóa đơn cho khách lẻ k lấy hóa đơn 2/ Mảng Hàng hóa - Nhập số liệu xuất nhập, luân chuyển hàng hóa và hạch toán các nghiệp vụ phát sinh hằng ngày vào phần mềm - Phối hợp với kế toán công nợ đối chiếu số liệu phát sinh hằng ngày - Xác nhận kết quả kiểm, đếm, giao nhận hóa đơn, chứng từ và ghi chép sổ sách theo quy định - Lập báo cáo tồn kho, báo cáo nhập xuất tồn - Tính giá vốn hàng nhập kho và làm biên bản nghiệm thu khi hàng hóa về YÊU CẦU CÔNG VIỆC - Tốt nghiệp chuyên ngành kế toán, kiểm toán, tài chính - Thành thạo phần mềm kế toán, Excel - Có 3 năm kinh nghiệm kế toán: về thuế, về kế toán hàng hóa hóa đơn, hoặc các vị trí tương tự tại các hệ thống chuỗi, bán lẻ - Nắm vững nghiệp vụ và chính sách thuế, quy trình quản lý và sử dụng hóa đơn * Thông tin vị trí làm việc: - Địa điểm làm việc: Tầng 2, 31 Lê Văn Lương, Thanh Xuân, Hà Nội - Thời gian làm việc: 8h00-17h00 (Thứ 2- sáng thứ 7) ĐỊA ĐIỂM LÀM VIỆC Hà Nội Chung cư Handi Resco, 31 Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Thành phố Hà Nội THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: 11 Tr - 14 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/ke-toan-ban-hang.35C5C3EC.html
